id,audio,n_frames,audio_sound,spoken_text,prompt,with_speech,audio_only_target,speech_only_target,target_keywords,tgt_text,allm_output
12,{data_folder}/dataset/v0/12.wav,142367,Heavy rain,We need to get inside!,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely experiencing heavy rain.,They are trying to enter a building or a secured area urgently.,"seek,shelter",They are seeking shelter from the heavy rain.,output_2
12,{data_folder}/dataset/v0/12.wav,142367,Heavy rain,We need to get inside!,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely experiencing heavy rain.,They are trying to enter a building or a secured area urgently.,"seek,shelter",They are seeking shelter from the heavy rain.,output_3
12,{data_folder}/dataset/v0/12.wav,142367,Heavy rain,We need to get inside!,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely experiencing heavy rain.,They are trying to enter a building or a secured area urgently.,"seek,shelter",They are seeking shelter from the heavy rain.,output_4
12,{data_folder}/dataset/v0/12.wav,142367,Heavy rain,We need to get inside!,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely experiencing heavy rain.,They are trying to enter a building or a secured area urgently.,"seek,shelter",They are seeking shelter from the heavy rain.,output_5
12,{data_folder}/dataset/v0/12.wav,142367,Heavy rain,We need to get inside!,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely experiencing heavy rain.,They are trying to enter a building or a secured area urgently.,"seek,shelter",They are seeking shelter from the heavy rain.,output_6
12,{data_folder}/dataset/v0/12.wav,142367,Heavy rain,We need to get inside!,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely experiencing heavy rain.,They are trying to enter a building or a secured area urgently.,"seek,shelter",They are seeking shelter from the heavy rain.,output_7
12,{data_folder}/dataset/v0/12.wav,142367,Heavy rain,We need to get inside!,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely experiencing heavy rain.,They are trying to enter a building or a secured area urgently.,"seek,shelter",They are seeking shelter from the heavy rain.,output_8
13,{data_folder}/dataset/v0/13.wav,139057,Sound of dripping water,Let's call the neighbor upstairs.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely dealing with a leaking faucet or pipe.,They are likely discussing the need to contact the neighbor who lives above them.,ceiling,They are likely dealing with a leaking issue from the ceiling.,output_1
13,{data_folder}/dataset/v0/13.wav,139057,Sound of dripping water,Let's call the neighbor upstairs.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely dealing with a leaking faucet or pipe.,They are likely discussing the need to contact the neighbor who lives above them.,ceiling,They are likely dealing with a leaking issue from the ceiling.,output_2
13,{data_folder}/dataset/v0/13.wav,139057,Sound of dripping water,Let's call the neighbor upstairs.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely dealing with a leaking faucet or pipe.,They are likely discussing the need to contact the neighbor who lives above them.,ceiling,They are likely dealing with a leaking issue from the ceiling.,output_3
13,{data_folder}/dataset/v0/13.wav,139057,Sound of dripping water,Let's call the neighbor upstairs.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely dealing with a leaking faucet or pipe.,They are likely discussing the need to contact the neighbor who lives above them.,ceiling,They are likely dealing with a leaking issue from the ceiling.,output_4
13,{data_folder}/dataset/v0/13.wav,139057,Sound of dripping water,Let's call the neighbor upstairs.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely dealing with a leaking faucet or pipe.,They are likely discussing the need to contact the neighbor who lives above them.,ceiling,They are likely dealing with a leaking issue from the ceiling.,output_5
13,{data_folder}/dataset/v0/13.wav,139057,Sound of dripping water,Let's call the neighbor upstairs.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely dealing with a leaking faucet or pipe.,They are likely discussing the need to contact the neighbor who lives above them.,ceiling,They are likely dealing with a leaking issue from the ceiling.,output_6
13,{data_folder}/dataset/v0/13.wav,139057,Sound of dripping water,Let's call the neighbor upstairs.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely dealing with a leaking faucet or pipe.,They are likely discussing the need to contact the neighbor who lives above them.,ceiling,They are likely dealing with a leaking issue from the ceiling.,output_7
